Status,Is_Dropout,Course_Name,Gender_Label,Age_at_enrollment,Age_Group,Scholarship_Label,Tuition_Label,Debtor_Label,Marital_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_approved,Curricular_units_2nd_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Sem1_Approved_Group,Sem2_Approved_Group,Sem2_Grade_Group,Unemployment_rate,GDP
Dropout,1,Tourism,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,114.3,123.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),11.1,2.02
Dropout,1,Tourism,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.0,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Dropout,1,Animation & Multimedia Design,Perempuan,19,<20 Tahun,Tidak,Menunggak,Tidak,Lajang,124.0,138.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,122.6,132.0,6,6,12.285714285714286,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Enrolled,0,Nursing,Perempuan,17,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.8,140.0,5,5,12.46,12.46,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Basic Education,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,113.5,117.0,6,6,12.166666666666666,13.166666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,122.6,125.0,5,2,11.833333333333334,11.5,4-6 Unit,1-3 Unit,Sedang (11-14),13.9,0.79
Graduate,0,Nursing,Perempuan,25,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,7,7,14.805714285714286,14.805714285714286,7+ Unit,7+ Unit,Tinggi (15-20),10.8,1.74
Dropout,1,Social Service,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,107.0,133.1,5,6,10.6,11.714285714285714,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Enrolled,0,Veterinary Nursing,Perempuan,24,23-25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,130.0,130.0,8,6,13.125,13.0,7+ Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Lajang,124.2,134.0,6,6,12.833333333333334,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Enrolled,0,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.8,128.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,108.0,115.0,5,5,13.0,13.8,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,115.2,119.0,7,8,12.725,13.7125,7+ Unit,7+ Unit,Sedang (11-14),13.9,0.79
Graduate,0,Veterinary Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,129.3,131.0,4,3,11.25,10.333333333333334,4-6 Unit,1-3 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Agronomy,Perempuan,31,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,120.0,11,12,13.818181818181818,13.461538461538462,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.7,120.0,3,3,12.333333333333334,13.0,1-3 Unit,1-3 Unit,Sedang (11-14),9.4,-3.12
Enrolled,0,Veterinary Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.0,135.0,3,5,12.333333333333334,11.6,1-3 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Enrolled,0,Basic Education,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,128.2,146.0,4,3,13.25,10.666666666666666,4-6 Unit,1-3 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Advertising & Marketing Mgmt,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.1,133.0,6,5,13.666666666666666,15.4,4-6 Unit,4-6 Unit,Tinggi (15-20),13.9,0.79
Enrolled,0,Social Service,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,112.6,122.0,8,3,12.625,11.0,7+ Unit,1-3 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,123.3,128.0,6,6,14.833333333333334,12.142857142857142,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Dropout,1,Advertising & Marketing Mgmt,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,129.4,129.0,5,5,11.2,13.125,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Management,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,119.9,122.0,5,5,11.4,12.2,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,131.6,140.0,7,8,13.135,13.244444444444444,7+ Unit,7+ Unit,Sedang (11-14),12.4,1.79
Dropout,1,Communication Design,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,143.0,10,10,13.0,11.4,7+ Unit,7+ Unit,Sedang (11-14),11.1,2.02
Enrolled,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.0,118.0,4,7,12.85,12.62142857142857,4-6 Unit,7+ Unit,Sedang (11-14),11.1,2.02
Graduate,0,Social Service,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,143.0,140.0,6,5,13.5,12.5,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Enrolled,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,6,3,14.285714285714286,13.0,4-6 Unit,1-3 Unit,Sedang (11-14),13.9,0.79
Graduate,0,Advertising & Marketing Mgmt,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,119.2,123.0,5,6,13.5,14.5,4-6 Unit,4-6 Unit,Tinggi (15-20),12.4,1.79
Graduate,0,Management,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,124.3,140.0,4,5,10.75,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,111.1,116.0,6,6,11.333333333333334,11.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Veterinary Nursing,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,150.0,150.0,3,5,13.0,13.285714285714286,1-3 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,147.3,147.0,6,6,13.966666666666669,13.966666666666669,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,147.5,162.0,8,8,14.14125,14.14125,7+ Unit,7+ Unit,Tinggi (15-20),9.4,-3.12
Graduate,0,Tourism,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,108.0,108.0,4,4,11.6,11.75,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Nursing,Perempuan,32,>25 Tahun,Ya,Tepat Waktu,Tidak,Menikah,130.0,130.0,8,8,14.6625,14.6625,7+ Unit,7+ Unit,Tinggi (15-20),9.4,-3.12
Enrolled,0,Management (Evening),Perempuan,34,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,130.0,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Nursing,Perempuan,23,23-25 Tahun,Ya,Tepat Waktu,Tidak,Lajang,109.0,116.0,6,8,12.993333333333334,12.66875,4-6 Unit,7+ Unit,Sedang (11-14),11.1,2.02
Enrolled,0,Advertising & Marketing Mgmt,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,112.0,120.0,4,5,11.25,12.2,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Social Service (Evening),Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.2,132.0,5,5,12.2,12.8,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Animation & Multimedia Design,Perempuan,34,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Enrolled,0,Social Service (Evening),Perempuan,25,23-25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,119.5,120.0,6,4,11.333333333333334,11.75,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Management,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,125.9,136.0,5,5,12.2,11.8,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Dropout,1,Tourism,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.5,133.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.5,126.0,6,6,11.333333333333334,11.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Veterinary Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,132.4,142.0,6,6,13.857142857142858,13.1,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Journalism & Communication,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,122.4,121.0,6,6,12.857142857142858,13.333333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Dropout,1,Social Service (Evening),Perempuan,24,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.0,134.0,1,0,10.0,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Management,Perempuan,32,>25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,120.4,140.0,14,13,10.214285714285714,11.384615384615383,7+ Unit,7+ Unit,Sedang (11-14),16.2,-0.92
Dropout,1,Tourism,Perempuan,24,23-25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,105.0,133.1,6,3,11.285714285714286,10.333333333333334,4-6 Unit,1-3 Unit,Sedang (11-14),8.9,3.51
Dropout,1,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,137.8,157.0,6,0,13.833333333333334,0.0,4-6 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Tourism,Perempuan,28,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,118.0,120.0,6,5,12.857142857142858,12.6,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Dropout,1,Basic Education,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,122.1,134.0,6,4,11.666666666666666,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Basic Education,Perempuan,24,23-25 Tahun,Tidak,Menunggak,Tidak,Lajang,140.0,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Veterinary Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,143.2,133.0,5,5,14.4,13.2,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Social Service (Evening),Perempuan,44,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,120.5,146.0,6,6,14.833333333333334,14.166666666666666,4-6 Unit,4-6 Unit,Tinggi (15-20),10.8,1.74
Graduate,0,Veterinary Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,119.5,130.0,6,6,14.333333333333334,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Animation & Multimedia Design,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,147.5,151.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Dropout,1,Journalism & Communication,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,129.6,133.1,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Graduate,0,Basic Education,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,126.1,132.0,6,6,12.333333333333334,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Management (Evening),Perempuan,44,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,160.0,110.0,5,5,11.8,12.4,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Basic Education,Perempuan,33,>25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Kumpul Kebo,105.5,133.1,5,5,13.2,10.6,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Basic Education,Perempuan,32,>25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Menikah,95.5,110.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Dropout,1,Agronomy,Perempuan,35,>25 Tahun,Tidak,Menunggak,Tidak,Menikah,107.5,133.1,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Social Service,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,106.1,105.0,6,6,11.5,13.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Tourism,Perempuan,24,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.3,160.0,5,5,12.6,12.2,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,137.4,144.0,7,8,13.542857142857144,14.22222222222222,7+ Unit,7+ Unit,Tinggi (15-20),16.2,-0.92
Enrolled,0,Tourism,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,101.8,100.0,5,5,11.6,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Journalism & Communication,Laki-laki,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,144.1,143.0,6,6,13.666666666666666,13.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Dropout,1,Agronomy,Laki-laki,27,>25 Tahun,Tidak,Menunggak,Tidak,Lajang,107.8,160.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Dropout,1,Basic Education,Perempuan,30,>25 Tahun,Tidak,Menunggak,Tidak,Lajang,128.2,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),12.7,-1.7
Dropout,1,Animation & Multimedia Design,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,117.0,133.1,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Graduate,0,Communication Design,Laki-laki,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.4,116.0,6,6,11.5,12.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Enrolled,0,Management (Evening),Perempuan,34,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,170.0,120.0,2,4,11.5,11.75,1-3 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,100.0,141.0,7,7,11.828571428571427,12.9125,7+ Unit,7+ Unit,Sedang (11-14),13.9,0.79
Graduate,0,Animation & Multimedia Design,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,117.0,110.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Enrolled,0,Animation & Multimedia Design,Laki-laki,17,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.5,127.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,128.0,132.0,6,6,12.966666666666669,12.966666666666669,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Journalism & Communication,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,122.1,135.0,6,6,13.833333333333334,13.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.4,135.0,7,8,14.125714285714285,14.36875,7+ Unit,7+ Unit,Tinggi (15-20),11.1,2.02
Dropout,1,Tourism,Perempuan,45,>25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Cerai,112.0,140.0,5,0,12.166666666666666,0.0,4-6 Unit,0 Unit,Tidak Lulus (0),12.7,-1.7
Graduate,0,Veterinary Nursing,Perempuan,26,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,130.0,133.1,6,4,12.666666666666666,12.25,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Management (Evening),Laki-laki,51,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,100.0,100.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),12.7,-1.7
Graduate,0,Journalism & Communication,Laki-laki,49,>25 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Menikah,162.0,133.1,6,6,12.285714285714286,14.166666666666666,4-6 Unit,4-6 Unit,Tinggi (15-20),10.8,1.74
Enrolled,0,Nursing,Laki-laki,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,153.0,100.0,3,4,14.5,14.375,1-3 Unit,4-6 Unit,Tinggi (15-20),15.5,-4.06
Dropout,1,Management,Laki-laki,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,131.4,137.0,2,1,10.0,10.0,1-3 Unit,1-3 Unit,Rendah (1-10),7.6,0.32
Dropout,1,Equinculture,Perempuan,33,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,128.2,120.0,2,2,11.5,12.0,1-3 Unit,1-3 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,148.9,148.9,5,4,11.6,11.5,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,128.4,134.0,6,6,12.5,11.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Basic Education,Perempuan,20,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,120.3,128.0,3,2,11.666666666666666,11.0,1-3 Unit,1-3 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Management (Evening),Perempuan,37,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,100.0,133.1,7,10,13.428571428571429,11.6,7+ Unit,7+ Unit,Sedang (11-14),8.9,3.51
Graduate,0,Tourism,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.1,131.0,6,6,13.666666666666666,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Tourism,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,111.7,118.0,6,6,12.5,12.166666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Veterinary Nursing,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,6,4,13.0,12.8,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,122.2,133.0,6,7,12.783333333333331,12.842857142857143,4-6 Unit,7+ Unit,Sedang (11-14),13.9,0.79
Dropout,1,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,118.7,126.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),13.9,0.79
Dropout,1,Oral Hygiene,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.5,125.0,4,4,13.5,11.225,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,134.5,138.0,7,8,13.457142857142856,15.125,7+ Unit,7+ Unit,Tinggi (15-20),13.9,0.79
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,127.0,140.0,7,7,13.44285714285714,13.44285714285714,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,114.2,124.0,4,5,11.0,10.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.3,133.0,6,6,11.333333333333334,12.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Journalism & Communication,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.4,127.0,2,0,10.0,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),12.7,-1.7
Enrolled,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,123.0,138.0,5,6,13.44,13.066666666666668,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Oral Hygiene,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,130.5,142.0,7,8,12.214285714285714,14.0625,7+ Unit,7+ Unit,Tinggi (15-20),16.2,-0.92
Graduate,0,Communication Design,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.5,130.0,6,6,14.166666666666666,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Agronomy,Perempuan,24,23-25 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Lajang,133.8,130.0,12,11,12.846153846153848,12.636363636363637,7+ Unit,7+ Unit,Sedang (11-14),8.9,3.51
Enrolled,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,150.0,150.0,6,2,13.0,12.0,4-6 Unit,1-3 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Management,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,130.5,127.0,5,4,12.8,11.25,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Dropout,1,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,140.0,140.0,4,5,13.0,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,119.4,126.0,7,8,13.371428571428572,13.666666666666666,7+ Unit,7+ Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Oral Hygiene,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.3,139.0,7,8,13.385714285714286,13.3875,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.3,141.0,7,7,13.328571428571427,13.328571428571427,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Veterinary Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,111.6,120.0,5,5,14.0,11.0,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Management,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,111.3,120.0,5,5,12.6,13.2,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Basic Education,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,122.5,134.0,6,6,14.0,15.0,4-6 Unit,4-6 Unit,Tinggi (15-20),15.5,-4.06
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,116.5,128.0,6,6,13.428571428571429,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Communication Design,Perempuan,17,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,132.0,133.0,6,6,13.0,12.5,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Enrolled,0,Basic Education,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,123.7,123.0,5,5,12.666666666666666,11.0,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Management,Laki-laki,23,23-25 Tahun,Tidak,Menunggak,Tidak,Lajang,117.0,118.0,3,3,10.0,12.333333333333334,1-3 Unit,1-3 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Advertising & Marketing Mgmt,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.5,113.0,6,6,12.833333333333334,11.77777777777778,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.5,135.0,6,6,12.916666666666666,12.916666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,105.0,133.1,6,5,13.285714285714286,13.8,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Veterinary Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.3,130.0,5,5,14.6,13.8,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
